"panel","cohort","mechanism","endpoint","arm","score","estimand","n","events","non_events","log_odds","odds_ratio","ci_lower","ci_upper","p_value","label","Inflammation_z","probability","log_odds_active","log_odds_placebo"
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.129603609939767,0.216275220906459,NA,NA,-0.564088528480092,0.168543218053379,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.126711006841412,0.21167403461097,NA,NA,-0.530910568394918,0.164845114944928,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.123821534446457,0.207223945224666,NA,NA,-0.497732608309744,0.161212421247451,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.120937505565152,0.202921389744736,NA,NA,-0.464554648224571,0.157644670244046,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.11806144621564,0.198762457072472,NA,NA,-0.431376688139397,0.154141366550285,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.115196063783879,0.194742929463038,NA,NA,-0.398198728054223,0.150701987664673,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.112344210185915,0.190858328828984,NA,NA,-0.365020767969049,0.147325985499097,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.109508841423644,0.187103966471856,NA,NA,-0.331842807883875,0.144012787886754,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.106692975085748,0.183474994659511,NA,NA,-0.298664847798701,0.140761800065212,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.103899647389653,0.179966458426303,NA,NA,-0.265486887713527,0.137572406132518,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.101131871291193,0.176573346046044,NA,NA,-0.232308927628353,0.134443970474408,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0983925970221122,0.17329063679765,NA,NA,-0.199130967543179,0.131375839160906,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0956846761762154,0.170113344886005,NA,NA,-0.165953007458006,0.128367341310786,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.093010830182238,0.167036558666411,NA,NA,-0.132775047372832,0.125417790422518,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0903736237046697,0.164055474620756,NA,NA,-0.0995970872876577,0.122526485670545,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0877754432285612,0.161165425821495,NA,NA,-0.0664191272024839,0.119692713165865,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0852184808304577,0.158361904875907,NA,NA,-0.0332411671173098,0.116915747180068,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0827047229277718,0.155640581555302,NA,NA,-6.32070321360256e-05,0.11419485133214,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0802359436390203,0.152997315475847,NA,NA,0.033114753053038,0.111529279737471,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0778137022775844,0.150428164309369,NA,NA,0.0662927131382118,0.108918278118664,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.075439344437898,0.147929388067994,NA,NA,0.0994706732233857,0.106361084877856,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0731140061084659,0.145497450032539,NA,NA,0.13264863330856,0.103856932130389,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0708386202528208,0.143129014889224,NA,NA,0.165826593393734,0.10140504669979,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0686139253292651,0.140820944610714,NA,NA,0.199004553478908,0.0990046510741191,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0664404752654862,0.138570292573327,NA,NA,0.232182513564081,0.0966549643238423,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0643186504584007,0.136374296348809,NA,NA,0.265360473649255,0.0943552029814882,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0622486694277153,0.134230369551703,NA,NA,0.298538433734429,0.0921045818834226,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0602306008097801,0.132136093065834,NA,NA,0.331716393819603,0.0899023149741567,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0582643754336142,0.130089205918611,NA,NA,0.364894353904777,0.0877476160736783,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0563497982717608,0.128087596021406,NA,NA,0.398072313989951,0.0856396996083554,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0544865601039011,0.12612929094928,NA,NA,0.431250274075125,0.0835777813060235,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0526742487705457,0.124212448894064,NA,NA,0.464428234160299,0.0815610788559182,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0509123599276693,0.122335349891361,NA,NA,0.497606194245472,0.0795888125341624,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0492003072411759,0.120496387393983,NA,NA,0.530784154330647,0.0776602057955571,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0475374319830552,0.11869406024132,NA,NA,0.56396211441582,0.0757744858324618,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.045923012009592,0.116926965055484,NA,NA,0.597140074500994,0.0739308841015789,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0443562701166014,0.115193789080302,NA,NA,0.630318034586168,0.0721286368194862,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.042836381777963,0.113493303467692,NA,NA,0.663495994671342,0.070366985427778,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0413624822822594,0.111824357007173,NA,NA,0.696673954756516,0.0686451770286983,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0399336732885618,0.110185870287716,NA,NA,0.72985191484169,0.066962464792157,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0385490288267849,0.108576830276463,NA,NA,0.763029874926864,0.0653181083350351,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0372076007709202,0.106996285295587,NA,NA,0.796207835012038,0.0637113740736873,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0359084238151534,0.105443340376552,NA,NA,0.829385795097211,0.0621415355505561,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0346505199836565,0.103917152969828,NA,NA,0.862563755182386,0.0606078737358101,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.033432902704916,0.102416928987726,NA,NA,0.89574171526756,0.0591096773049174,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0322545804809998,0.100941919158042,NA,NA,0.928919675352733,0.0576462428930609,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0311145601813235,0.0994914156666948,NA,NA,0.962097635437907,0.0562168753272927,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0300118499893474,0.0980647490682768,NA,NA,0.995275595523081,0.0548208878373198,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0289454620293356,0.0966612854443549,NA,NA,1.02845355560825,0.0534576022457972,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0279144146988777,0.0952804237904211,NA,NA,1.06163151569343,0.0521263491389966,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0269177347313923,0.0939215936135043,NA,NA,1.0948094757786,0.0508264680187013,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0259544590113236,0.0925842527236027,NA,NA,1.12798743586378,0.0495573074361636,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0250236361632474,0.0912678852032452,NA,NA,1.16116539594895,0.0483182251089468,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0241243279346398,0.0899719995406116,NA,NA,1.19434335603412,0.0471085880214509,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0232556103906488,0.0886961269127239,NA,NA,1.2275213161193,0.0459277725099081,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0224165749378538,0.0874398196062675,NA,NA,1.26069927620447,0.0447751643326122,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0216063291927145,0.086202649564571,NA,NA,1.29387723628965,0.0436501587261266,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.020823997709192,0.0849842070502095,NA,NA,1.32705519637482,0.0425521604481953,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0200687225788855,0.0837840994135503,NA,NA,1.36023315645999,0.0414805838080613,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0193396639159552,0.0826019499583691,NA,NA,1.39341111654517,0.040434852684875,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0186360002381064,0.0814373968964085,NA,NA,1.42658907663034,0.0394144005348548,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0179569287539802,0.0802900923834359,NA,NA,1.45976703671552,0.0384186703878394,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0173016655664317,0.0791597016299972,NA,NA,1.49294499680069,0.0374471148338527,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0166694458003832,0.0780459020806404,NA,NA,1.52612295688586,0.0364991960002768,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0160595236631943,0.0769483826559204,NA,NA,1.55930091697104,0.0355743855202128,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.015471172444814,0.0758668430519869,NA,NA,1.59247887705621,0.0346721644925815,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0149036844643489,0.0748009930930042,NA,NA,1.62565683714139,0.0337920234345022,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0143563709690997,0.0737505521320602,NA,NA,1.65883479722656,0.0329334622264612,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0138285619915886,0.0727152484966014,NA,NA,1.69201275731173,0.0320959900507657,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0133196061696043,0.0716948189747651,NA,NA,1.72519071739691,0.0312791253237547,NA,NA
"c_absolute_risk_curves","GSE206285",NA,NA,"Active",NA,NA,NA,NA,NA,NA,NA,0.0128288705338451,0.0706890083392979,NA,NA,1.75836867748208,0.030482395622224,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.079379279071687,0.829257439223834,NA,NA,-1.84911938860281,0.392880886371762,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0814737369002314,0.825370873182494,NA,NA,-1.81550675149122,0.393013950690126,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0836074991749758,0.82143583286789,NA,NA,-1.78189411437963,0.393147030891965,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0857802472262494,0.817453954150214,NA,NA,-1.74828147726804,0.393280126959415,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0879915711341055,0.813427026780156,NA,NA,-1.71466884015645,0.393413238874601,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0902409633415738,0.809357000453218,NA,NA,-1.68105620304486,0.393546366619639,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0925278119906422,0.805245990934735,NA,NA,-1.64744356593326,0.393679510176637,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0948513939820257,0.801096286234083,NA,NA,-1.61383092882167,0.393812669527693,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0972108677622291,0.796910352814663,NA,NA,-1.58021829171008,0.393945844654897,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.0996052658443541,0.792690841823973,NA,NA,-1.54660565459849,0.394079035540327,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.102033487072607,0.788440595325363,NA,NA,-1.5129930174869,0.394212242166056,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.104494288644628,0.784162652509792,NA,NA,-1.47938038037531,0.394345464514143,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.106986277910658,0.779860255861986,NA,NA,-1.44576774326372,0.394478702566643,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.109507903974354,0.775536857250796,NA,NA,-1.41215510615213,0.394611956305598,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.112057449126768,0.771196123907982,NA,NA,-1.37854246904054,0.394745225713042,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.114633020152871,0.766841944253226,NA,NA,-1.34492983192895,0.394878510771001,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.117232539559052,0.762478433515491,NA,NA,-1.31131719481736,0.395011811461491,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.119853736780469,0.758109939092009,NA,NA,-1.27770455770577,0.395145127766518,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.122494139439074,0.753741045575852,NA,NA,-1.24409192059418,0.395278459668081,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.125151064736685,0.749376579371213,NA,NA,-1.21047928348259,0.395411807148167,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.127821611082833,0.745021612802,NA,NA,-1.176866646371,0.395545170188759,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.130502650074267,0.740681467604039,NA,NA,-1.14325400925941,0.395678548771824,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.133190818962065,0.736361717674082,NA,NA,-1.10964137214782,0.395811942879327,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.135882513763235,0.732068190929777,NA,NA,-1.07602873503623,0.395945352493218,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.138573883196476,0.727806970114055,NA,NA,-1.04241609792464,0.396078777595442,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.141260823646083,0.723584392354984,NA,NA,-1.00880346081304,0.396212218167934,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.143938975383642,0.719407047268526,NA,NA,-0.975190823701454,0.396345674192618,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.146603720303565,0.715281773367162,NA,NA,-0.941578186589863,0.396479145651412,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.149250181454971,0.711215652512822,NA,NA,-0.907965549478273,0.396612632526223,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.151873224677967,0.707216002128821,NA,NA,-0.874352912366682,0.39674613479895,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.154467462675785,0.703290364863917,NA,NA,-0.840740275255092,0.396879652451482,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.157027261873852,0.699446495383578,NA,NA,-0.807127638143501,0.397013185465701,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.159546752430831,0.695692343951134,NA,NA,-0.773515001031911,0.397146733823477,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.162019841772721,0.692036036456809,NA,NA,-0.73990236392032,0.397280297506675,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.164440232016613,0.68848585055833,NA,NA,-0.70628972680873,0.397413876497147,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.166801441632866,0.685050187615661,NA,NA,-0.672677089697139,0.397547470776739,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.169096831660347,0.681737540137337,NA,NA,-0.639064452585548,0.397681080327286,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.171319636735988,0.678556454509884,NA,NA,-0.605451815473958,0.397814705130617,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.173463001124687,0.675515488857405,NA,NA,-0.571839178362368,0.397948345168549,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.175520019836359,0.672623165977737,NA,NA,-0.538226541250777,0.398082000422891,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.177483784792708,0.669887921425714,NA,NA,-0.504613904139186,0.398215670875444,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.179347435857191,0.667318046962771,NA,NA,-0.471001267027596,0.398349356508,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.181104216369716,0.664921629763414,NA,NA,-0.437388629916005,0.398483057302341,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.182747532636905,0.662706487958852,NA,NA,-0.403775992804415,0.398616773240241,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.184271016625721,0.660680103299948,NA,NA,-0.370163355692824,0.398750504303466,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.185668590901813,0.658849551926663,NA,NA,-0.336550718581234,0.398884250473772,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.18693453465512,0.657221434428231,NA,NA,-0.302938081469643,0.399018011732905,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.188063549477178,0.655801806554535,NA,NA,-0.269325444358053,0.399151788062605,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.189050823410913,0.654596112080566,NA,NA,-0.235712807246462,0.399285579444602,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.189892091698482,0.653609119418743,NA,NA,-0.202100170134871,0.399419385860616,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.190583692618154,0.652844863605832,NA,NA,-0.168487533023281,0.39955320729236,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191122616836897,0.652306595252783,NA,NA,-0.13487489591169,0.399687043721536,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191506548816528,0.651996737931723,NA,NA,-0.1012622588001,0.399820895129841,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191733898997921,0.651916855284658,NA,NA,-0.0676496216885094,0.399954761498959,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191803825744109,0.652067628878988,NA,NA,-0.0340369845769188,0.400088642810568,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191716246337384,0.652448847517498,NA,NA,-0.000424347465328268,0.400222539046336,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191471836680861,0.653059408351847,NA,NA,0.0331882896462623,0.400356450187923,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.191072019730972,0.653897329769408,NA,NA,0.0668009267578529,0.400490376216979,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.190518943061382,0.654959775646028,NA,NA,0.100413563869443,0.400624317115148,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.189815446308661,0.656243090204298,NA,NA,0.134026200981034,0.400758272864063,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.188965019555685,0.65774284240821,NA,NA,0.167638838092624,0.400892243445348,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.187971753954139,0.659453878576711,NA,NA,0.201251475204215,0.401026228840619,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.186840286062052,0.661370381721299,NA,NA,0.234864112315806,0.401160229031485,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.185575737471132,0.663485936011311,NA,NA,0.268476749427396,0.401294243999544,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.184183651322785,0.665793594743962,NA,NA,0.302089386538987,0.401428273726385,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.182669927267214,0.668285950238465,NA,NA,0.335702023650577,0.401562318193592,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.181040756316938,0.670955204174561,NA,NA,0.369314660762168,0.401696377382736,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.179302556897108,0.673793237043012,NA,NA,0.402927297873758,0.401830451275381,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.177461913214026,0.676791675555045,NA,NA,0.436539934985349,0.401964539853084,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.175525516864012,0.679941957055784,NA,NA,0.470152572096939,0.402098643097392,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.173500112399801,0.683235390190673,NA,NA,0.50376520920853,0.402232760989842,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.17139244737175,0.686663211273143,NA,NA,0.53737784632012,0.402366893511965,NA,NA
"c_absolute_risk_curves","GSE23597",NA,NA,"Placebo",NA,NA,NA,NA,NA,NA,NA,0.169209227174663,0.690216635987836,NA,NA,0.570990483431711,0.402501040645282,NA,NA
